"county"	"state"	"region"	"population2000"	"black2000"	"white2000"	"medianincome2000"	"poverty2000"	"blue2000"	"red2000"	"population2008"	"black2008"	"white2008"	"medianincome2008"	"poverty2008"	"blue2008"	"red2008"	"population2010"	"black2010"	"white2010"	"medianincome2010"	"poverty2010"	"blue2010"	"red2010"	"blue2012"	"red2012"
"47165"	"tennessee"	"east_south_central"	130449	0.0578	0.91487	46695	0.0851	0.43818	0.5468	160645	0.06419	0.88919	54012	0.08313	0.31961	0.66861	160645	0.06419	0.88919	54012	0.08313	0.31961	0.66861	0.284247099519393	0.703753022928337
"47167"	"tennessee"	"east_south_central"	51271	0.19898	0.77861	41025	0.11946	0.38062	0.60839	61081	0.18744	0.77767	50557	0.12922	0.31328	0.67803	61081	0.18744	0.77767	50557	0.12922	0.31328	0.67803	0.296427666582214	0.692297947808462
"47169"	"tennessee"	"east_south_central"	7259	0.11351	0.86568	32974	0.13115	0.66757	0.32258	7870	0.09581	0.87065	38985	0.1474	0.45539	0.52115	7870	0.09581	0.87065	38985	0.1474	0.45539	0.52115	0.426749396759738	0.554981041020338
"47171"	"tennessee"	"east_south_central"	17667	0.00068	0.97962	31105	0.12996	0.39913	0.58796	18313	0.00197	0.9585	35579	0.16185	0.29171	0.69376	18313	0.00197	0.9585	35579	0.16185	0.29171	0.69376	0.26970895733258	0.710370161062447
"47173"	"tennessee"	"east_south_central"	17808	0.00101	0.98461	28463	0.17913	0.44047	0.54956	19109	0.00115	0.97745	32810	0.18975	0.28583	0.69808	19109	0.00115	0.97745	32810	0.18975	0.28583	0.69808	0.253264604810997	0.735051546391753
"47175"	"tennessee"	"east_south_central"	5508	0.00127	0.9902	29315	0.14851	0.58893	0.39653	5548	0.00415	0.98071	31881	0.18349	0.38486	0.58658	5548	0.00415	0.98071	31881	0.18349	0.38486	0.58658	0.380765883376849	0.602262837249782
"47177"	"tennessee"	"east_south_central"	38276	0.03164	0.91658	32097	0.14908	0.56188	0.42282	39839	0.02867	0.89485	33836	0.1935	0.38299	0.59458	39839	0.02867	0.89485	33836	0.1935	0.38299	0.59458	0.365006150061501	0.615544280442804
"47179"	"tennessee"	"east_south_central"	107198	0.03816	0.9372	34094	0.12315	0.38925	0.59509	122979	0.03914	0.91576	39876	0.13062	0.32545	0.66026	122979	0.03914	0.91576	39876	0.13062	0.32545	0.66026	0.298273024602629	0.683019811261796
"47181"	"tennessee"	"east_south_central"	16842	0.06798	0.91925	26809	0.1745	0.35036	0.63513	17021	0.05746	0.9231	32562	0.17461	0.24516	0.73747	17021	0.05746	0.9231	32562	0.17461	0.24516	0.73747	0.212071480671043	0.775164113785558
"47183"	"tennessee"	"east_south_central"	34895	0.06947	0.90274	31194	0.13028	0.47028	0.51554	35021	0.07812	0.88872	34767	0.188	0.33572	0.64682	35021	0.07812	0.88872	34767	0.188	0.33572	0.64682	0.287625689263704	0.697453778786896
"47185"	"tennessee"	"east_south_central"	23102	0.01636	0.96628	30007	0.14999	0.53183	0.45338	25841	0.01776	0.95735	33150	0.18416	0.34954	0.63263	25841	0.01776	0.95735	33150	0.18416	0.34954	0.63263	0.305814080805869	0.677980948209789
"47187"	"tennessee"	"east_south_central"	126638	0.05183	0.91553	72031	0.04729	0.32082	0.66578	183182	0.04335	0.8938	87474	0.04621	0.29778	0.69259	183182	0.04335	0.8938	87474	0.04621	0.29778	0.69259	0.259897869794671	0.727410636070337
"47189"	"tennessee"	"east_south_central"	88809	0.06264	0.91501	50481	0.07696	0.4611	0.52467	113993	0.06401	0.88934	60616	0.08064	0.31052	0.67623	113993	0.06401	0.88934	60616	0.08064	0.31052	0.67623	0.285183817096642	0.7013628322025
"48001"	"texas"	"west_south_central"	55109	0.23483	0.66445	31930	0.15061	0.33428	0.65219	58458	0.21058	0.66085	36991	0.15166	0.27799	0.71354	58458	0.21058	0.66085	36991	0.15166	0.27799	0.71354	0.234799282489021	0.756788519824333
"48003"	"texas"	"west_south_central"	13004	0.01646	0.77084	35617	0.14526	0.21769	0.76814	14786	0.01501	0.7946	53669	0.12248	0.17066	0.82437	14786	0.01501	0.7946	53669	0.12248	0.17066	0.82437	0.177390527256479	0.812332439678284
"48005"	"texas"	"west_south_central"	80130	0.14716	0.75095	34022	0.15809	0.36913	0.61719	86771	0.15022	0.72071	38752	0.18621	0.32172	0.67125	86771	0.15022	0.72071	38752	0.18621	0.32172	0.67125	0.275780727387952	0.714748442065979
"48007"	"texas"	"west_south_central"	22497	0.01431	0.87443	31473	0.20407	0.31975	0.65357	23158	0.01308	0.87361	40101	0.20516	0.30742	0.6845	23158	0.01308	0.87361	40101	0.20516	0.30742	0.6845	0.28021978021978	0.707961849471283
"48009"	"texas"	"west_south_central"	8854	0.00079	0.95539	40570	0.10007	0.24844	0.7383	9054	0.00442	0.93925	51500	0.08527	0.16953	0.8236	9054	0.00442	0.93925	51500	0.08527	0.16953	0.8236	0.126110977660341	0.864520778284891
"48011"	"texas"	"west_south_central"	2148	0.00279	0.95438	37313	0.11918	0.15991	0.82303	1901	0.00579	0.93319	48164	0.10679	0.12929	0.86465	1901	0.00579	0.93319	48164	0.10679	0.12929	0.86465	0.104812834224599	0.885561497326203
"48013"	"texas"	"west_south_central"	38628	0.00595	0.73227	33284	0.19548	0.4022	0.57984	44911	0.00799	0.84901	39190	0.17584	0.44425	0.54961	44911	0.00799	0.84901	39190	0.17584	0.44425	0.54961	0.403652392947103	0.586508186397985
"48015"	"texas"	"west_south_central"	23590	0.10636	0.8022	40111	0.10865	0.26086	0.7219	28417	0.09389	0.78752	50558	0.09899	0.24068	0.74959	28417	0.09389	0.78752	50558	0.09899	0.24068	0.74959	0.193670450636395	0.796353629170967
"48017"	"texas"	"west_south_central"	6594	0.01274	0.66682	29566	0.19366	0.23349	0.76029	7165	0.012	0.75255	35294	0.15101	0.29447	0.69862	7165	0.012	0.75255	35294	0.15101	0.29447	0.69862	0.257032542746828	0.736900165471594
"48019"	"texas"	"west_south_central"	17645	0.00329	0.94021	39374	0.13653	0.19607	0.77176	20485	0.00478	0.928	45647	0.1298	0.24201	0.74594	20485	0.00478	0.928	45647	0.1298	0.24201	0.74594	0.197053211787153	0.786834852660589
"48021"	"texas"	"west_south_central"	57733	0.08785	0.80244	43302	0.12236	0.38087	0.56314	74171	0.07782	0.73816	48788	0.12444	0.45092	0.5331	74171	0.07782	0.73816	48788	0.12444	0.45092	0.5331	0.403156560493928	0.573210123890911
"48023"	"texas"	"west_south_central"	4093	0.03347	0.9096	26026	0.17469	0.33417	0.64768	3726	0.02013	0.91519	31858	0.17687	0.22276	0.76811	3726	0.02013	0.91519	31858	0.17687	0.22276	0.76811	0.167713567839196	0.814698492462312
"48025"	"texas"	"west_south_central"	32359	0.09898	0.67854	28575	0.21524	0.45558	0.53169	31861	0.08135	0.78755	37165	0.22253	0.44686	0.54812	31861	0.08135	0.78755	37165	0.22253	0.44686	0.54812	0.438333545027309	0.553029340784961
"48027"	"texas"	"west_south_central"	237974	0.20432	0.6341	37619	0.12064	0.33197	0.65109	310235	0.215	0.61422	45796	0.11881	0.44737	0.54511	310235	0.215	0.61422	45796	0.11881	0.44737	0.54511	0.411764705882353	0.57563108494141
"48029"	"texas"	"west_south_central"	1392931	0.07181	0.68856	39540	0.15647	0.44862	0.52241	1714773	0.07517	0.72911	45315	0.15788	0.5241	0.46846	1714773	0.07517	0.72911	45315	0.15788	0.5241	0.46846	0.515972663544549	0.470310223795231
"48031"	"texas"	"west_south_central"	8418	0.00737	0.90972	39479	0.09765	0.21529	0.73719	10497	0.00657	0.90264	48866	0.08984	0.29702	0.69204	10497	0.00657	0.90264	48866	0.08984	0.29702	0.69204	0.245423456045061	0.731643532488433
"48033"	"texas"	"west_south_central"	729	0.00137	0.90535	31063	0.09465	0.17564	0.8017	641	0	0.93604	46729	0.08268	0.1108	0.87535	641	0	0.93604	46729	0.08268	0.1108	0.87535	0.0883977900552486	0.895027624309392
"48035"	"texas"	"west_south_central"	17204	0.01918	0.90752	34559	0.14154	0.28508	0.70089	18212	0.01625	0.89897	42868	0.13217	0.23502	0.7536	18212	0.01625	0.89897	42868	0.13217	0.23502	0.7536	0.186205016357688	0.800572519083969
"48037"	"texas"	"west_south_central"	89306	0.23417	0.73258	34302	0.15782	0.38463	0.60439	92565	0.24185	0.68753	40634	0.17826	0.30737	0.68669	92565	0.24185	0.68753	40634	0.17826	0.30737	0.68669	0.288033487003988	0.702548293124417
"48039"	"texas"	"west_south_central"	241767	0.08496	0.77092	48626	0.10128	0.31096	0.6679	313166	0.12058	0.70064	66516	0.0887	0.34763	0.64337	313166	0.12058	0.70064	66516	0.0887	0.34763	0.64337	0.322555486647498	0.664185976583789
"48041"	"texas"	"west_south_central"	152415	0.10716	0.74454	31190	0.16221	0.26329	0.70011	194851	0.1099	0.73294	35360	0.2084	0.34943	0.63854	194851	0.1099	0.73294	35360	0.2084	0.34943	0.63854	0.312292953711165	0.665269943593876
"48043"	"texas"	"west_south_central"	8866	0.01218	0.81085	28880	0.1878	0.37682	0.52151	9232	0.01127	0.86579	34758	0.16334	0.50513	0.47564	9232	0.01127	0.86579	34758	0.16334	0.50513	0.47564	0.456544231764097	0.510863942058976
"48045"	"texas"	"west_south_central"	1790	0.02291	0.83352	29604	0.1838	0.29016	0.70466	1637	0.02505	0.87538	35104	0.13684	0.24699	0.74337	1637	0.02505	0.87538	35104	0.13684	0.24699	0.74337	0.167142857142857	0.822857142857143
"48047"	"texas"	"west_south_central"	7976	0.00188	0.7584	19942	0.34341	0.76265	0.22871	7223	0.00512	0.89589	25052	0.3403	0.7566	0.2408	7223	0.00512	0.89589	25052	0.3403	0.7566	0.2408	0.784852267998335	0.210986267166042
"48049"	"texas"	"west_south_central"	37674	0.04005	0.87355	31526	0.17248	0.24288	0.74373	38106	0.03627	0.86501	35876	0.16394	0.18795	0.80266	38106	0.03627	0.86501	35876	0.16394	0.18795	0.80266	0.13662456946039	0.853473019517796
"48051"	"texas"	"west_south_central"	16470	0.15064	0.74068	33273	0.15422	0.38101	0.60382	17187	0.12207	0.77919	38898	0.14843	0.30803	0.68222	17187	0.12207	0.77919	38898	0.14843	0.30803	0.68222	0.264136328427576	0.723625096824167
"48053"	"texas"	"west_south_central"	34147	0.0152	0.89642	39261	0.11866	0.26882	0.70178	42750	0.01792	0.8848	46327	0.13074	0.27278	0.71385	42750	0.01792	0.8848	46327	0.13074	0.27278	0.71385	0.218962432915921	0.764937388193202
"48055"	"texas"	"west_south_central"	32194	0.08495	0.70128	36352	0.14841	0.41082	0.55342	38066	0.06791	0.75829	40218	0.13934	0.46386	0.5243	38066	0.06791	0.75829	40218	0.13934	0.46386	0.5243	0.433016734509272	0.544369063772049
"48057"	"texas"	"west_south_central"	20647	0.02625	0.78036	36305	0.16167	0.42145	0.56742	21381	0.02643	0.8153	42463	0.1485	0.39671	0.59689	21381	0.02643	0.8153	42463	0.1485	0.39671	0.59689	0.372072339163949	0.614438185591462
"48059"	"texas"	"west_south_central"	12905	0.00225	0.94777	33036	0.15072	0.23979	0.74673	13544	0.01041	0.93946	41950	0.14553	0.18597	0.80283	13544	0.01041	0.93946	41950	0.14553	0.18597	0.80283	0.14456207892204	0.842348411934552
"48061"	"texas"	"west_south_central"	335227	0.00482	0.80286	26542	0.30634	0.53522	0.44798	406220	0.00531	0.87003	30760	0.32006	0.64079	0.35253	406220	0.00531	0.87003	30760	0.32006	0.64079	0.35253	0.657188310472982	0.333614074489987
"48063"	"texas"	"west_south_central"	11549	0.19196	0.6953	32415	0.18088	0.42944	0.56052	12401	0.17442	0.67753	35929	0.17257	0.37968	0.61266	12401	0.17442	0.67753	35929	0.17257	0.37968	0.61266	0.329639889196676	0.664358264081256
"48065"	"texas"	"west_south_central"	6516	0.00583	0.93815	42162	0.08748	0.17505	0.80817	6182	0.00566	0.93869	55673	0.08541	0.13624	0.85503	6182	0.00566	0.93869	55673	0.08541	0.13624	0.85503	0.105225225225225	0.882882882882883
"48067"	"texas"	"west_south_central"	30438	0.19472	0.78195	29756	0.17235	0.41909	0.57129	30464	0.17447	0.79041	37065	0.17155	0.29461	0.69889	30464	0.17447	0.79041	37065	0.17155	0.29461	0.69889	0.24829989799388	0.743539612376743
"48069"	"texas"	"west_south_central"	8285	0.02269	0.75353	31477	0.21135	0.30884	0.68267	8062	0.02009	0.68618	34706	0.17452	0.31384	0.6818	8062	0.02009	0.68618	34706	0.17452	0.31384	0.6818	0.297310051911279	0.693723454459651
"48071"	"texas"	"west_south_central"	26031	0.09765	0.81883	50708	0.10261	0.29451	0.69029	35096	0.08183	0.7859	68478	0.07494	0.23984	0.75143	35096	0.08183	0.7859	68478	0.07494	0.23984	0.75143	0.189218622379526	0.800503675469643
"48073"	"texas"	"west_south_central"	46659	0.15958	0.74337	29749	0.18144	0.3271	0.66032	50845	0.14747	0.71688	35821	0.19819	0.28081	0.71237	50845	0.14747	0.71688	35821	0.19819	0.28081	0.71237	0.240129370842741	0.750045767986819
"48075"	"texas"	"west_south_central"	7688	0.14087	0.67703	28134	0.1877	0.28316	0.70837	7041	0.09913	0.82005	32886	0.20395	0.21646	0.77613	7041	0.09913	0.82005	32886	0.20395	0.21646	0.77613	0.160320641282565	0.834168336673347
"48077"	"texas"	"west_south_central"	11006	0.00418	0.95348	36247	0.11557	0.31486	0.67112	10752	0.0053	0.95089	49761	0.11003	0.20322	0.7891	10752	0.0053	0.95089	49761	0.11003	0.20322	0.7891	0.146360759493671	0.84375
"48079"	"texas"	"west_south_central"	3730	0.04531	0.64477	27892	0.24263	0.29377	0.68915	3127	0.03997	0.73169	33343	0.20691	0.26868	0.71712	3127	0.03997	0.73169	33343	0.20691	0.26868	0.71712	0.279475982532751	0.707423580786026
"48081"	"texas"	"west_south_central"	3864	0.01941	0.88846	29818	0.147	0.23432	0.7505	3320	0.00241	0.91446	42936	0.14608	0.19057	0.79796	3320	0.00241	0.91446	42936	0.14608	0.19057	0.79796	0.127311522048364	0.864864864864865
"48083"	"texas"	"west_south_central"	9235	0.02187	0.88533	26405	0.21029	0.2384	0.75098	8895	0.02215	0.88151	30488	0.20675	0.17369	0.81334	8895	0.02215	0.88151	30488	0.20675	0.17369	0.81334	0.126614987080103	0.863336204421476
"48085"	"texas"	"west_south_central"	491675	0.04792	0.81391	77303	0.04685	0.24446	0.7307	782341	0.08486	0.71585	77905	0.06178	0.36768	0.62342	782341	0.08486	0.71585	77905	0.06178	0.36768	0.62342	0.334618616344682	0.650721850807536
"48087"	"texas"	"west_south_central"	3206	0.05334	0.79819	26918	0.20056	0.30318	0.68834	3057	0.04383	0.7648	31452	0.19496	0.19582	0.78912	3057	0.04383	0.7648	31452	0.19496	0.19582	0.78912	0.153913043478261	0.836521739130435
"48089"	"texas"	"west_south_central"	20390	0.14796	0.72786	32706	0.15267	0.30749	0.67775	20874	0.13126	0.75098	41073	0.1705	0.30025	0.69376	20874	0.13126	0.75098	41073	0.1705	0.30025	0.69376	0.250030883261272	0.743051266213712
"48091"	"texas"	"west_south_central"	78021	0.0095	0.8908	47472	0.09309	0.21775	0.75116	108472	0.01592	0.89465	62642	0.08474	0.25715	0.73161	108472	0.01592	0.89465	62642	0.08474	0.25715	0.73161	0.222185526954832	0.76330257406508
"48093"	"texas"	"west_south_central"	14026	0.00442	0.87302	29082	0.18337	0.32577	0.66388	13974	0.00379	0.88858	35715	0.17225	0.2557	0.73088	13974	0.00379	0.88858	35715	0.17225	0.2557	0.73088	0.18174392485195	0.804574229119869
"48095"	"texas"	"west_south_central"	3966	0.00983	0.882	29372	0.15935	0.24297	0.74161	4087	0.01884	0.86934	36765	0.14093	0.23863	0.7493	4087	0.01884	0.86934	36765	0.14093	0.23863	0.7493	0.193806193806194	0.792207792207792
"48097"	"texas"	"west_south_central"	36363	0.03058	0.8884	38704	0.12392	0.23409	0.75195	38437	0.02742	0.85706	49790	0.1165	0.20297	0.78972	38437	0.02742	0.85706	49790	0.1165	0.20297	0.78972	0.156742005457981	0.832761878105101
"48099"	"texas"	"west_south_central"	74978	0.21798	0.6528	36277	0.10743	0.29781	0.6841	75388	0.15842	0.70347	42853	0.10836	0.36106	0.63005	75388	0.15842	0.70347	42853	0.10836	0.36106	0.63005	0.310615672769017	0.676273336958492
"48101"	"texas"	"west_south_central"	1904	0.09874	0.8146	26181	0.22321	0.31836	0.66314	1505	0.08837	0.80532	28902	0.22525	0.26525	0.72199	1505	0.08837	0.80532	28902	0.22525	0.26525	0.72199	0.243572395128552	0.748308525033829
"48103"	"texas"	"west_south_central"	3996	0.02903	0.73699	34831	0.13463	0.23398	0.75333	4375	0.02857	0.74126	51485	0.09509	0.21939	0.7696	4375	0.02857	0.74126	51485	0.09509	0.21939	0.7696	0.214341387373344	0.767731878409977
"48105"	"texas"	"west_south_central"	4099	0.00683	0.76336	31182	0.16663	0.33405	0.66094	3719	0.00807	0.83141	43581	0.13579	0.33139	0.66408	3719	0.00807	0.83141	43581	0.13579	0.33139	0.66408	0.329444063143445	0.656829100892244
"48107"	"texas"	"west_south_central"	7072	0.03889	0.63773	26277	0.24618	0.35215	0.63437	6059	0.03449	0.78957	31803	0.2375	0.35737	0.63793	6059	0.03449	0.78957	31803	0.2375	0.35737	0.63793	0.357582540570789	0.633463905987689
"48109"	"texas"	"west_south_central"	2975	0.00706	0.68941	25514	0.26756	0.57016	0.4081	2398	0.00626	0.78899	30085	0.23978	0.64822	0.3386	2398	0.00626	0.78899	30085	0.23978	0.64822	0.3386	0.646118721461187	0.335616438356164
"48111"	"texas"	"west_south_central"	6222	0.01639	0.82642	30877	0.15895	0.19553	0.79415	6703	0.01253	0.80128	35022	0.12532	0.19006	0.79862	6703	0.01253	0.80128	35022	0.12532	0.19006	0.79862	0.165143603133159	0.814621409921671
"48113"	"texas"	"west_south_central"	2218899	0.20305	0.58352	43550	0.12121	0.44909	0.52581	2368139	0.22304	0.53538	46044	0.17297	0.5728	0.41979	2368139	0.22304	0.53538	46044	0.17297	0.5728	0.41979	0.571110050273323	0.416945608769005
"48115"	"texas"	"west_south_central"	14985	0.08655	0.72466	28528	0.21635	0.30234	0.68961	13833	0.06542	0.76672	34901	0.17957	0.28125	0.70947	13833	0.06542	0.76672	34901	0.17957	0.28125	0.70947	0.279395604395604	0.711813186813187
"48117"	"texas"	"west_south_central"	18561	0.01509	0.72275	30684	0.20624	0.2488	0.73977	19372	0.01249	0.77819	33680	0.18134	0.26286	0.73061	19372	0.01249	0.77819	33680	0.18134	0.26286	0.73061	0.287537711766071	0.705964260849385
"48119"	"texas"	"west_south_central"	5327	0.08279	0.87929	29684	0.18153	0.38211	0.60158	5231	0.07264	0.8528	35216	0.19786	0.26932	0.72245	5231	0.07264	0.8528	35216	0.19786	0.26932	0.72245	0.224975222993062	0.755203171456888
"48121"	"texas"	"west_south_central"	432976	0.05859	0.81726	61381	0.05995	0.27348	0.69604	662614	0.08381	0.75045	70724	0.06175	0.37474	0.61635	662614	0.08381	0.75045	70724	0.06175	0.37474	0.61635	0.332814159292035	0.650098906819365
"48123"	"texas"	"west_south_central"	20013	0.11038	0.76415	29746	0.18133	0.25392	0.73443	20097	0.09335	0.75663	36273	0.17082	0.25898	0.7377	20097	0.09335	0.75663	36273	0.17082	0.25898	0.7377	0.220863526570048	0.772041062801932
"48125"	"texas"	"west_south_central"	2762	0.08182	0.77625	25650	0.19153	0.32236	0.66856	2444	0.04051	0.83961	30591	0.21195	0.24074	0.75103	2444	0.04051	0.83961	30591	0.21195	0.24074	0.75103	0.211972522080471	0.778213935230618
"48127"	"texas"	"west_south_central"	10248	0.00878	0.76952	22202	0.33197	0.71356	0.27498	9996	0.0099	0.88635	27543	0.32263	0.75049	0.24366	9996	0.0099	0.88635	27543	0.32263	0.75049	0.24366	0.733973260198834	0.261227288309907
"48129"	"texas"	"west_south_central"	3828	0.03945	0.91405	28456	0.18574	0.20942	0.77545	3677	0.0446	0.89937	34152	0.16753	0.17219	0.81302	3677	0.0446	0.89937	34152	0.16753	0.17219	0.81302	0.147423352902805	0.838878016960209
"48131"	"texas"	"west_south_central"	13120	0.00541	0.80221	23545	0.25846	0.79324	0.2008	11782	0.00934	0.86972	30199	0.25463	0.74802	0.24405	11782	0.00934	0.86972	30199	0.25463	0.74802	0.24405	0.76698134929772	0.225420216440249
"48133"	"texas"	"west_south_central"	18297	0.02181	0.91031	27537	0.18582	0.27658	0.70642	18583	0.01803	0.89851	32844	0.17607	0.19527	0.79352	18583	0.01803	0.89851	32844	0.17607	0.19527	0.79352	0.149368647982753	0.838158299969202
"48135"	"texas"	"west_south_central"	121123	0.04609	0.73691	32259	0.18114	0.28647	0.69581	137130	0.04478	0.76317	43935	0.14611	0.25622	0.7358	137130	0.04478	0.76317	43935	0.14611	0.25622	0.7358	0.249784003949642	0.738583065909652
"48137"	"texas"	"west_south_central"	2162	0.00786	0.83256	25035	0.26642	0.27855	0.70758	2002	0.00549	0.86863	30517	0.21329	0.3343	0.65024	2002	0.00549	0.86863	30517	0.21329	0.3343	0.65024	0.262740656851642	0.725934314835787
"48139"	"texas"	"west_south_central"	111360	0.08644	0.80629	50312	0.09641	0.28491	0.69936	149610	0.09011	0.78646	57943	0.096	0.28472	0.70707	149610	0.09011	0.78646	57943	0.096	0.28472	0.70707	0.256771337153062	0.732067118089143
"48141"	"texas"	"west_south_central"	679622	0.03062	0.7395	29840	0.25227	0.57809	0.39695	800647	0.03105	0.82058	36078	0.22959	0.65874	0.33354	800647	0.03105	0.82058	36078	0.22959	0.65874	0.33354	0.656363817062548	0.330406365278598
"48143"	"texas"	"west_south_central"	33001	0.00815	0.89725	31865	0.1456	0.25227	0.73108	37890	0.0119	0.85619	36584	0.16754	0.22313	0.7681	37890	0.0119	0.85619	36584	0.16754	0.22313	0.7681	0.157616106521216	0.828186412128018
"48145"	"texas"	"west_south_central"	18576	0.27455	0.61499	26966	0.20844	0.42292	0.56675	17866	0.25322	0.60629	31585	0.20363	0.39739	0.59439	17866	0.25322	0.60629	31585	0.20363	0.39739	0.59439	0.374263622974963	0.617820324005891
"48147"	"texas"	"west_south_central"	31242	0.07964	0.8656	34413	0.1368	0.39671	0.58743	33915	0.06817	0.86015	41521	0.14233	0.29622	0.69198	33915	0.06817	0.86015	41521	0.14233	0.29622	0.69198	0.230219831184491	0.755310268064187
"48149"	"texas"	"west_south_central"	21804	0.07008	0.84581	36052	0.11865	0.2708	0.70928	24554	0.06647	0.83453	46036	0.10772	0.28131	0.70767	24554	0.06647	0.83453	46036	0.10772	0.28131	0.70767	0.219384849060186	0.768748813366243
"48151"	"texas"	"west_south_central"	4344	0.02762	0.83748	28032	0.16805	0.47222	0.51709	3974	0.03422	0.86663	35942	0.15148	0.38509	0.60706	3974	0.03422	0.86663	35942	0.15148	0.38509	0.60706	0.314496314496314	0.671990171990172
"48153"	"texas"	"west_south_central"	7771	0.03384	0.7416	28669	0.20551	0.23967	0.7562	6446	0.03599	0.76264	31401	0.21471	0.28957	0.70766	6446	0.03599	0.76264	31401	0.21471	0.28957	0.70766	0.264268585131894	0.730455635491607
